seed,subject,dataset,auroc,macro_f1,confusion,threshold,events,predicted,alarms,false_alarms,far_hours,far_per_24h,time_in_warning,sensitivity,median_warning_s,share_warnings_30s
4,chbmit:chb15,chbmit,0.5562811976543558,0.16540745401903476,"[[173, 10, 3007], [30, 0, 372], [11, 4, 1106]]",0.9319319319319319,9,0,2,2,34.742,1.3816262892780042,0.025169544850730616,0.0,nan,nan
4,chbmit:chb16,chbmit,0.4339613216289193,0.28330761663819787,"[[403, 165, 1209], [4, 1, 16], [1320, 371, 2342]]",0.8578578578578578,5,1,14,12,16.371,17.592262662255028,0.36834744203165254,0.2,989.5,1.0
4,chbmit:chb17,chbmit,0.6697459497749609,0.35455324177227027,"[[350, 552, 176], [21, 19, 19], [1935, 633, 6591]]",0.948948948948949,3,0,2,2,19.281,2.4895548191903183,0.045675477728210935,0.0,nan,nan
4,chbmit:chb18,chbmit,0.5007490483031369,0.4384209597697227,"[[67, 11, 1358], [6, 19, 38], [991, 24, 17892]]",0.9029029029029029,4,0,0,0,33.301,0.0,0.0,0.0,nan,nan
4,chbmit:chb19,chbmit,0.5249974208191478,0.4335558937494171,"[[289, 22, 407], [2, 38, 9], [3924, 135, 15246]]",0.8458458458458459,2,1,19,18,28.654,15.076341427948234,0.28689597158612956,0.5,979.0,1.0
4,chbmit:chb20,chbmit,0.738300952350721,0.3121503985652258,"[[1331, 46, 399], [26, 22, 13], [5712, 1726, 6185]]",0.914914914914915,5,0,4,4,24.844,3.8640429338103757,0.0720912547528517,0.0,nan,nan
4,chbmit:chb22,chbmit,0.6269633681214464,0.42515010580944734,"[[352, 0, 366], [0, 27, 15], [3926, 87, 8185]]",0.92992992992993,2,1,19,18,29.732,14.529826692203486,0.3022962060720891,0.5,1567.0,1.0
4,chbmit:chb23,chbmit,0.7735968205670318,0.47633723496785035,"[[352, 16, 1398], [19, 35, 35], [966, 78, 9172]]",0.953953953953954,5,0,0,0,23.917,0.0,0.0,0.0,nan,nan
4,siena:PN01,siena,0.9913488322262696,0.8279038488792225,"[[718, 0, 0], [11, 10, 5], [62, 0, 1394]]",0.8778778778778779,2,2,23,21,12.447,40.49096183887525,0.8220688234082011,1.0,953.0,1.0
4,siena:PN03,siena,0.5509814987990034,0.1932251709203648,"[[690, 0, 28], [16, 31, 1], [8088, 138, 722]]",0.8308308308308309,2,2,48,46,23.149,47.69184616307674,0.9720071129467103,1.0,929.5,1.0
4,siena:PN07,siena,0.45933257154539514,0.24509772679371666,"[[210, 82, 67], [1, 9, 3], [1090, 66, 370]]",0.8958958958958959,1,1,12,11,8.211,32.15155615696888,0.6874602164226608,1.0,49.0,1.0
4,siena:PN14,siena,0.7636495481368071,0.5006357136130678,"[[1292, 34, 111], [21, 11, 2], [1682, 36, 2445]]",0.8848848848848849,4,3,38,35,18.392,45.672859084730405,0.898321212533134,0.75,1125.0,1.0
